shipment_id,origin_city,destination_city,pickup_date,delivery_date,weight_kg,distance_km,delivery_status,cost
SHP02425,Mumbai,Ahmedabad,2023-10-26,2023-10-28,26.83,1027.9,Delivered,935.99
SHP02426,Hyderabad,Hyderabad,2023-08-29,2023-09-02,5.05,538.7,Delivered,481.27
SHP02427,Pune,Bangalore,2023-06-16,2023-06-19,22.53,1872.2,Delayed,1559.16
SHP02428,Hyderabad,Hyderabad,2023-06-19,2023-06-20,49.98,921.3,Delivered,991.02
SHP02429,Kolkata,Chennai,2023-01-26,2023-01-28,41.84,263.9,Delayed,459.47
SHP02430,Bangalore,Mumbai,2023-01-13,2023-01-27,44.73,871.1,Delayed,916.58
SHP02431,Delhi,Mumbai,2023-04-07,2023-04-13,41.25,262.8,Delivered,455.62
SHP02432,Hyderabad,Delhi,2023-08-29,2023-09-13,5.6,1010.0,Failed,845.74
SHP02433,Bangalore,Kolkata,2023-12-16,2023-12-22,11.76,1126.9,Delivered,944.64
SHP02434,Kolkata,Ahmedabad,2023-09-28,2023-10-01,0.65,682.1,Delivered,560.16
SHP02435,Ahmedabad,Pune,2023-02-18,2023-03-04,15.52,152.6,Failed,232.78
SHP02436,Ahmedabad,Pune,2023-11-10,2023-11-11,5.88,1887.6,Delivered,1507.92
SHP02437,Bangalore,Pune,2023-05-01,2023-05-03,23.9,1549.0,Delivered,1340.25
SHP02438,Hyderabad,Delhi,2023-03-25,2023-03-29,34.02,1679.4,Failed,1494.5
SHP02439,Mumbai,Mumbai,2023-04-07,2023-04-11,43.79,740.1,Delivered,810.83
SHP02440,Delhi,Chennai,2023-09-27,2023-10-01,37.59,1524.1,Delivered,1363.97
SHP02441,Delhi,Delhi,2023-04-02,2023-04-07,46.96,975.9,Delivered,1001.5
SHP02442,Ahmedabad,Pune,2023-03-29,2023-03-31,3.17,410.2,Delivered,359.94
SHP02443,Ahmedabad,Pune,2023-04-15,2023-04-24,1.1,257.6,Delayed,250.02
SHP02444,Mumbai,Ahmedabad,2023-12-29,2024-01-01,33.24,696.7,Failed,757.56
SHP02445,Pune,Hyderabad,2023-08-22,2023-08-25,14.82,283.7,Delivered,331.16
SHP02446,Hyderabad,Pune,2023-11-25,2023-11-29,13.05,1996.6,Delivered,1631.04
SHP02447,Ahmedabad,Kolkata,2023-08-11,2023-08-13,16.88,107.9,Delivered,196.85
SHP02448,Ahmedabad,Pune,2023-08-28,2023-08-31,13.85,887.9,Delivered,802.25
SHP02449,Ahmedabad,Hyderabad,2023-06-26,2023-06-29,25.82,909.7,Delivered,848.62
SHP02450,Delhi,Pune,2023-06-09,2023-06-16,22.29,608.3,Delivered,634.17
SHP02451,Hyderabad,Kolkata,2023-04-16,2023-04-21,25.87,1147.0,Delivered,1021.85
SHP02452,Kolkata,Chennai,2023-07-23,2023-07-25,33.8,308.5,Delayed,468.3
SHP02453,Hyderabad,Delhi,2023-04-04,2023-04-06,19.66,1570.0,Delivered,1313.83
SHP02454,Bangalore,Kolkata,2023-11-23,2023-11-29,12.94,671.6,Delivered,610.51
SHP02455,Mumbai,Hyderabad,2023-12-29,2024-01-05,8.73,1186.8,Delivered,983.39
SHP02456,Pune,Delhi,2023-02-09,2023-02-14,17.8,1434.1,Delayed,1209.8
SHP02457,Ahmedabad,Delhi,2023-01-08,2023-01-11,37.22,1779.2,Failed,1577.2
SHP02458,Ahmedabad,Hyderabad,2023-02-21,2023-02-27,37.96,1673.2,Delayed,1513.69
SHP02459,Hyderabad,Ahmedabad,2023-04-05,2023-04-07,33.51,1220.5,Delivered,1137.18
SHP02460,Pune,Mumbai,2023-12-01,2023-12-05,12.08,782.9,Delivered,706.43
SHP02461,Ahmedabad,Pune,2023-03-20,2023-03-23,29.61,1011.4,Delivered,940.12
SHP02462,Pune,Kolkata,2023-07-05,2023-07-11,28.75,1539.8,Delivered,1353.71
SHP02463,Kolkata,Hyderabad,2023-04-28,2023-05-04,24.47,1756.3,Delivered,1487.73
SHP02464,Chennai,Chennai,2023-10-17,2023-10-27,27.72,216.5,Delayed,366.41
SHP02465,Mumbai,Bangalore,2023-10-20,2023-10-25,24.84,775.9,Delivered,751.65
SHP02466,Pune,Hyderabad,2023-06-23,2023-06-29,28.49,1554.5,Delivered,1365.5
SHP02467,Delhi,Pune,2023-03-15,2023-03-21,35.92,869.0,Delivered,870.48
SHP02468,Bangalore,Pune,2023-11-29,2023-12-02,5.93,671.1,Delivered,573.35
SHP02469,Delhi,Delhi,2023-11-05,2023-11-07,37.61,828.5,Delivered,854.47
SHP02470,Ahmedabad,Delhi,2023-05-15,2023-05-21,7.23,1209.7,Delivered,985.59
SHP02471,Kolkata,Hyderabad,2023-08-17,2023-08-22,3.8,1999.6,Delivered,1558.86
SHP02472,Kolkata,Bangalore,2023-10-11,2023-10-21,48.82,991.1,Failed,1019.41
SHP02473,Delhi,Ahmedabad,2023-11-18,2023-11-22,47.87,424.9,Delivered,621.49
SHP02474,Mumbai,Hyderabad,2023-09-16,2023-09-19,3.49,334.1,Delayed,300.6
SHP02475,Delhi,Bangalore,2023-03-22,2023-03-30,22.44,94.3,Failed,248.42
SHP02476,Hyderabad,Ahmedabad,2023-03-24,2023-03-29,9.72,1122.0,Delayed,925.12
SHP02477,Ahmedabad,Bangalore,2023-05-11,2023-05-14,24.52,1093.7,Delivered,975.49
SHP02478,Ahmedabad,Pune,2023-08-01,2023-08-07,41.59,418.4,Delivered,574.27
SHP02479,Delhi,Pune,2023-03-23,2023-03-26,47.56,1393.7,Delivered,1333.17
SHP02480,Bangalore,Pune,2023-12-02,2023-12-07,31.9,1484.8,Delivered,1322.75
SHP02481,Bangalore,Chennai,2023-10-11,2023-10-17,18.02,525.6,Delayed,537.28
SHP02482,Ahmedabad,Pune,2023-06-02,2023-06-06,30.36,694.8,Delivered,714.38
SHP02483,Chennai,Kolkata,2023-08-10,2023-08-21,15.94,1981.0,Failed,1621.97
SHP02484,Bangalore,Delhi,2023-02-14,2023-02-15,45.54,754.8,Delivered,843.9
SHP02485,Delhi,Delhi,2023-11-21,2023-11-26,43.58,1524.0,Delivered,1404.29
SHP02486,Bangalore,Bangalore,2023-10-30,2023-11-09,28.13,910.9,Delayed,886.89
SHP02487,Ahmedabad,Delhi,2023-06-19,2023-06-22,16.58,1588.8,Delivered,1333.61
SHP02488,Mumbai,Mumbai,2023-03-25,2023-04-09,15.02,1540.4,Failed,1276.14
SHP02489,Pune,Ahmedabad,2023-02-20,2023-02-21,2.15,1338.8,Delivered,1078.75
SHP02490,Bangalore,Bangalore,2023-02-17,2023-02-27,40.88,1711.0,Delayed,1554.46
SHP02491,Hyderabad,Delhi,2023-12-10,2023-12-15,22.79,1879.0,Delivered,1574.67
SHP02492,Mumbai,Mumbai,2023-01-26,2023-02-08,16.59,1164.2,Failed,994.7
SHP02493,Chennai,Ahmedabad,2023-11-15,2023-11-17,23.82,482.6,Delivered,547.68
SHP02494,Hyderabad,Chennai,2023-11-20,2023-11-26,41.03,803.3,Delivered,845.2
SHP02495,Delhi,Delhi,2023-07-25,2023-08-08,6.67,1519.0,Delayed,1204.54
SHP02496,Pune,Mumbai,2023-05-10,2023-05-15,42.95,1305.3,Delayed,1236.82
SHP02497,Delhi,Hyderabad,2023-10-15,2023-10-17,44.93,363.8,Delivered,556.58
SHP02498,Pune,Kolkata,2023-03-15,2023-03-17,47.36,112.0,Delivered,387.73
SHP02499,Pune,Hyderabad,2023-12-21,2023-12-25,20.18,1369.1,Delivered,1183.22
SHP02500,Delhi,Mumbai,2023-10-05,2023-10-07,11.25,509.6,Delivered,506.52
SHP02501,Hyderabad,Bangalore,2023-06-24,2023-06-29,19.0,1004.3,Delivered,881.92
SHP02502,Hyderabad,Pune,2023-11-10,2023-11-13,16.98,1496.0,Delivered,1239.33
SHP02503,Pune,Pune,2023-05-23,2023-05-29,9.22,1129.7,Delivered,947.54
SHP02504,Hyderabad,Pune,2023-11-15,2023-11-21,30.56,175.8,Delivered,353.29
SHP02505,Pune,Ahmedabad,2023-04-12,2023-04-19,24.09,379.3,Delivered,455.03
SHP02506,Ahmedabad,Bangalore,2023-07-18,2023-07-21,43.35,446.5,Delivered,583.69
SHP02507,Pune,Ahmedabad,2023-03-07,2023-03-14,2.09,523.1,Delayed,441.62
SHP02508,Ahmedabad,Delhi,2023-11-04,2023-11-11,32.37,1135.2,Delivered,1053.04
SHP02509,Mumbai,Pune,2023-09-16,2023-09-23,38.27,1012.9,Delivered,994.54
SHP02510,Kolkata,Hyderabad,2023-01-09,2023-01-13,38.09,414.3,Delivered,532.92
SHP02511,Mumbai,Bangalore,2023-11-08,2023-11-11,44.36,144.4,Delivered,396.3
SHP02512,Delhi,Bangalore,2023-10-25,2023-11-01,36.59,351.2,Delivered,496.97
SHP02513,Kolkata,Pune,2023-10-01,2023-10-07,46.43,1968.9,Delivered,1765.66
SHP02514,Bangalore,Hyderabad,2023-11-30,2023-12-02,16.97,942.4,Delivered,824.34
SHP02515,Delhi,Chennai,2023-06-05,2023-06-11,25.41,1736.0,Delivered,1461.21
SHP02516,Chennai,Bangalore,2023-06-14,2023-06-29,1.2,1699.0,Delayed,1333.71
SHP02517,Mumbai,Pune,2023-08-27,2023-09-02,0.84,1027.9,Delivered,840.62
SHP02518,Hyderabad,Kolkata,2023-11-28,2023-12-09,12.39,1416.3,Delayed,1175.31
SHP02519,Mumbai,Mumbai,2023-11-04,2023-11-05,5.49,393.6,Delivered,387.76
SHP02520,Hyderabad,Ahmedabad,2023-05-30,2023-06-03,13.38,1379.9,Delivered,1164.26
SHP02521,Kolkata,Delhi,2023-09-15,2023-09-20,9.26,552.0,Delivered,493.33
SHP02522,Chennai,Bangalore,2023-03-29,2023-04-05,1.91,1665.8,Delivered,1296.98
SHP02523,Kolkata,Kolkata,2023-05-05,2023-05-10,45.51,176.6,Delivered,416.31
SHP02524,Chennai,Kolkata,2023-06-15,2023-06-18,0.91,1548.5,Delivered,1213.67
SHP02525,Mumbai,Bangalore,2023-10-10,2023-10-11,36.94,208.9,Delivered,383.0
SHP02526,Hyderabad,Chennai,2023-04-15,2023-04-19,8.03,1763.6,Delivered,1409.6
SHP02527,Kolkata,Mumbai,2023-02-09,2023-02-14,45.66,615.4,Delivered,737.66
SHP02528,Chennai,Delhi,2023-09-22,2023-09-26,44.69,1312.2,Delivered,1274.02
SHP02529,Pune,Bangalore,2023-09-30,2023-10-02,32.87,980.1,Delivered,933.56
SHP02530,Delhi,Ahmedabad,2023-02-01,2023-02-06,33.78,738.9,Delivered,764.26
SHP02531,Delhi,Delhi,2023-03-25,2023-04-03,0.76,1294.4,Failed,1026.1
SHP02532,Kolkata,Hyderabad,2023-07-10,2023-07-17,49.25,1895.6,Delivered,1725.88
SHP02533,Hyderabad,Kolkata,2023-07-15,2023-07-22,43.95,92.1,Delivered,344.05
SHP02534,Pune,Kolkata,2023-11-06,2023-11-09,44.81,1838.5,Delivered,1670.59
SHP02535,Kolkata,Bangalore,2023-03-18,2023-03-25,33.13,1222.1,Delivered,1144.05
SHP02536,Mumbai,Bangalore,2023-02-08,2023-02-15,17.57,1616.6,Failed,1352.58
SHP02537,Chennai,Ahmedabad,2023-04-27,2023-04-29,44.74,773.9,Delivered,842.71
SHP02538,Ahmedabad,Hyderabad,2023-10-30,2023-11-06,14.93,949.0,Delivered,834.43
SHP02539,Mumbai,Chennai,2023-02-08,2023-02-13,28.35,1739.0,Delayed,1503.74
SHP02540,Delhi,Bangalore,2023-08-28,2023-08-31,5.44,835.5,Delivered,717.34
SHP02541,Chennai,Kolkata,2023-02-07,2023-02-08,46.14,1074.0,Delivered,1104.59
SHP02542,Kolkata,Delhi,2023-08-25,2023-09-01,7.47,50.2,Failed,129.22
SHP02543,Mumbai,Mumbai,2023-08-08,2023-08-13,11.63,325.6,Delivered,353.43
SHP02544,Bangalore,Pune,2023-07-16,2023-07-19,28.13,1287.0,Delivered,1136.61
SHP02545,Ahmedabad,Delhi,2023-01-26,2023-02-01,38.32,1436.8,Delivered,1302.08
SHP02546,Hyderabad,Chennai,2023-07-03,2023-07-16,31.16,1169.4,Delayed,1069.09
SHP02547,Pune,Mumbai,2023-11-01,2023-11-05,11.99,295.2,Delivered,313.54
SHP02548,Pune,Delhi,2023-05-11,2023-05-13,0.55,896.4,Delivered,721.08
SHP02549,Hyderabad,Delhi,2023-12-25,2023-12-31,37.98,716.6,Delivered,770.83
SHP02550,Bangalore,Hyderabad,2023-01-22,2023-02-03,49.27,996.4,Delayed,1049.14
SHP02551,Delhi,Pune,2023-07-07,2023-07-13,40.59,1742.0,Delivered,1560.88
SHP02552,Chennai,Ahmedabad,2023-10-06,2023-10-12,23.28,1554.0,Failed,1335.74
SHP02553,Hyderabad,Chennai,2023-12-21,2023-12-26,45.24,177.1,Delivered,407.9
SHP02554,Bangalore,Kolkata,2023-10-21,2023-10-26,20.79,1781.7,Delivered,1481.33
SHP02555,Kolkata,Hyderabad,2023-03-28,2023-04-03,26.48,948.8,Delivered,912.11
SHP02556,Ahmedabad,Mumbai,2023-07-18,2023-07-23,24.12,1490.3,Delayed,1271.78
SHP02557,Pune,Pune,2023-07-22,2023-07-27,22.66,288.7,Delivered,397.38
SHP02558,Ahmedabad,Kolkata,2023-06-09,2023-06-10,38.87,1344.7,Delivered,1245.32
SHP02559,Bangalore,Hyderabad,2023-06-13,2023-06-15,26.58,480.3,Delayed,543.63
SHP02560,Ahmedabad,Pune,2023-09-04,2023-09-09,16.18,882.4,Delivered,777.05
SHP02561,Delhi,Ahmedabad,2023-03-29,2023-04-05,13.28,43.6,Delivered,131.94
SHP02562,Delhi,Chennai,2023-12-01,2023-12-06,2.37,311.7,Delivered,292.81
SHP02563,Mumbai,Bangalore,2023-08-13,2023-08-14,29.37,193.2,Delivered,351.42
SHP02564,Hyderabad,Ahmedabad,2023-10-07,2023-10-18,11.88,487.1,Failed,465.5
SHP02565,Mumbai,Bangalore,2023-03-27,2023-03-29,7.83,209.0,Delayed,248.39
SHP02566,Ahmedabad,Mumbai,2023-07-12,2023-07-15,32.86,1386.9,Delivered,1245.62
SHP02567,Pune,Bangalore,2023-12-26,2023-12-29,34.22,67.8,Delivered,267.49
SHP02568,Bangalore,Hyderabad,2023-02-09,2023-02-10,37.73,1239.3,Delivered,1184.38
SHP02569,Chennai,Mumbai,2023-08-19,2023-08-25,25.43,290.0,Delivered,408.88
SHP02570,Ahmedabad,Kolkata,2023-01-28,2023-02-03,44.76,1890.9,Delivered,1692.62
SHP02571,Chennai,Ahmedabad,2023-08-02,2023-08-06,46.85,1866.9,Delivered,1673.95
SHP02572,Delhi,Ahmedabad,2023-05-14,2023-05-18,40.46,458.8,Delivered,584.13
SHP02573,Chennai,Chennai,2023-04-16,2023-04-22,31.96,1232.7,Delivered,1152.49
SHP02574,Chennai,Mumbai,2023-04-01,2023-04-05,15.53,65.7,Delivered,165.03
SHP02575,Pune,Kolkata,2023-02-04,2023-02-15,49.16,1864.3,Failed,1706.35
SHP02576,Chennai,Ahmedabad,2023-03-29,2023-03-30,14.07,1050.7,Delivered,903.13
SHP02577,Ahmedabad,Mumbai,2023-05-24,2023-05-28,10.53,96.0,Delivered,194.08
SHP02578,Bangalore,Delhi,2023-03-25,2023-03-31,22.39,691.6,Delivered,675.38
SHP02579,Chennai,Delhi,2023-02-27,2023-03-12,3.31,162.9,Failed,182.79
SHP02580,Kolkata,Mumbai,2023-10-22,2023-10-23,48.94,792.0,Delivered,894.2
SHP02581,Chennai,Ahmedabad,2023-04-04,2023-04-08,29.63,1343.2,Delivered,1224.01
SHP02582,Chennai,Pune,2023-01-27,2023-01-31,28.07,945.1,Delivered,918.22
SHP02583,Mumbai,Bangalore,2023-05-12,2023-05-13,32.96,773.6,Delivered,803.29
SHP02584,Bangalore,Delhi,2023-03-03,2023-03-10,25.1,247.1,Failed,371.01
SHP02585,Ahmedabad,Pune,2023-09-10,2023-09-16,2.09,497.4,Delivered,436.04
SHP02586,Delhi,Pune,2023-12-03,2023-12-05,30.81,209.3,Delivered,371.26
SHP02587,Mumbai,Chennai,2023-07-28,2023-08-04,35.95,1616.9,Delivered,1456.82
SHP02588,Ahmedabad,Kolkata,2023-12-22,2023-12-27,21.13,279.1,Delivered,364.42
SHP02589,Hyderabad,Hyderabad,2023-01-22,2023-01-28,37.99,1194.8,Delivered,1140.84
SHP02590,Bangalore,Delhi,2024-01-01,2024-01-02,11.74,692.1,Delivered,629.27
SHP02591,Kolkata,Mumbai,2023-11-10,2023-11-14,11.45,459.7,Delivered,454.52
SHP02592,Bangalore,Bangalore,2023-10-24,2023-10-29,8.49,1282.5,Delivered,1069.93
SHP02593,Hyderabad,Hyderabad,2023-10-01,2023-10-06,18.91,919.4,Delivered,828.32
SHP02594,Hyderabad,Kolkata,2023-10-18,2023-10-20,42.43,806.3,Delivered,855.2
SHP02595,Hyderabad,Pune,2023-10-20,2023-10-25,41.48,1189.8,Delivered,1148.0
SHP02596,Pune,Kolkata,2023-02-26,2023-03-02,19.45,987.6,Delivered,876.27
SHP02597,Delhi,Ahmedabad,2023-09-15,2023-09-19,29.66,613.9,Delivered,658.66
SHP02598,Chennai,Delhi,2023-10-19,2023-10-23,36.18,1122.5,Delivered,1088.92
SHP02599,Bangalore,Kolkata,2023-07-05,2023-07-12,12.44,1342.3,Delayed,1123.62
SHP02600,Ahmedabad,Kolkata,2023-04-21,2023-04-27,8.82,63.1,Delivered,155.64
SHP02601,Pune,Bangalore,2023-01-24,2023-02-03,48.62,937.1,Delayed,982.57
SHP02602,Ahmedabad,Ahmedabad,2023-10-14,2023-10-16,31.07,124.8,Delivered,314.98
SHP02603,Chennai,Ahmedabad,2023-11-21,2023-11-23,49.08,380.9,Delivered,585.15
SHP02604,Chennai,Pune,2023-08-09,2023-08-12,17.22,1125.4,Delivered,961.42
SHP02605,Kolkata,Bangalore,2023-07-23,2023-07-25,35.3,1733.7,Delivered,1532.1
SHP02606,Hyderabad,Bangalore,2023-07-17,2023-07-21,11.52,1766.8,Delivered,1450.76
SHP02607,Delhi,Mumbai,2023-01-19,2023-01-23,13.43,149.2,Delayed,212.22
SHP02608,Kolkata,Kolkata,2023-10-10,2023-10-14,25.84,844.0,Failed,815.5
SHP02609,Mumbai,Kolkata,2023-06-29,2023-07-05,16.32,1170.2,Delivered,1025.87
SHP02610,Pune,Ahmedabad,2023-06-05,2023-06-07,8.8,302.7,Delivered,301.41
SHP02611,Pune,Kolkata,2023-12-31,2024-01-04,13.51,1533.2,Delayed,1272.69
SHP02612,Delhi,Chennai,2023-03-07,2023-03-11,2.27,1491.0,Failed,1178.6
SHP02613,Chennai,Bangalore,2023-07-17,2023-07-21,35.37,1807.6,Delivered,1576.43
SHP02614,Ahmedabad,Hyderabad,2023-07-26,2023-07-27,24.86,26.9,Delivered,199.58
SHP02615,Pune,Ahmedabad,2023-08-12,2023-08-15,5.17,441.2,Delivered,388.86
SHP02616,Delhi,Delhi,2023-10-29,2023-11-01,9.0,1656.1,Delivered,1347.2
SHP02617,Pune,Ahmedabad,2023-10-07,2023-10-13,5.58,1344.5,Delivered,1066.45
SHP02618,Pune,Pune,2023-10-06,2023-10-09,30.82,1789.8,Delivered,1538.73
SHP02619,Hyderabad,Hyderabad,2023-09-20,2023-09-21,5.16,123.8,Delivered,168.81
SHP02620,Mumbai,Pune,2023-06-01,2023-06-03,37.84,1198.0,Delivered,1132.78
SHP02621,Hyderabad,Mumbai,2023-05-26,2023-05-30,1.52,1142.4,Delivered,906.7
SHP02622,Mumbai,Mumbai,2023-07-27,2023-08-01,12.84,81.0,Delayed,188.18
SHP02623,Pune,Pune,2023-11-28,2023-12-01,44.59,1031.9,Delayed,1064.27
SHP02624,Kolkata,Kolkata,2023-12-27,2024-01-02,36.07,1222.9,Delivered,1162.47
SHP02625,Ahmedabad,Hyderabad,2023-10-04,2023-10-11,4.11,390.7,Delivered,364.47
SHP02626,Chennai,Kolkata,2023-01-05,2023-01-08,41.15,553.9,Delivered,686.54
SHP02627,Pune,Ahmedabad,2023-10-21,2023-10-24,24.91,1284.3,Delivered,1154.61
SHP02628,Mumbai,Chennai,2023-10-24,2023-10-28,42.42,941.9,Delivered,964.89
SHP02629,Mumbai,Mumbai,2023-03-29,2023-03-31,30.24,1717.4,Delivered,1480.59
SHP02630,Mumbai,Mumbai,2023-04-25,2023-05-01,34.25,691.3,Delivered,723.66
SHP02631,Pune,Hyderabad,2023-11-03,2023-11-05,49.68,540.7,Delivered,703.09
SHP02632,Delhi,Mumbai,2023-12-16,2023-12-22,12.0,1969.9,Delivered,1605.28
SHP02633,Kolkata,Chennai,2023-02-12,2023-02-27,31.39,1823.2,Failed,1576.79
SHP02634,Delhi,Chennai,2023-01-18,2023-01-19,23.29,67.7,Delivered,223.93
SHP02635,Chennai,Chennai,2023-10-04,2023-10-11,2.45,1543.7,Delivered,1204.54
SHP02636,Pune,Delhi,2023-05-12,2023-05-17,1.22,229.6,Delivered,214.04
SHP02637,Mumbai,Chennai,2023-09-25,2023-09-26,6.4,64.7,Delivered,129.1
SHP02638,Kolkata,Chennai,2023-08-27,2023-08-28,32.63,554.7,Delivered,647.23
SHP02639,Kolkata,Delhi,2023-05-27,2023-06-02,28.57,546.0,Failed,596.78
SHP02640,Bangalore,Kolkata,2023-04-18,2023-04-22,27.89,1640.4,Delivered,1434.85
SHP02641,Chennai,Ahmedabad,2023-10-04,2023-10-18,2.08,1424.2,Failed,1113.36
SHP02642,Ahmedabad,Bangalore,2023-02-04,2023-02-05,23.73,1963.4,Delivered,1645.88
SHP02643,Ahmedabad,Mumbai,2023-03-01,2023-03-04,46.27,1425.9,Delivered,1354.8
SHP02644,Kolkata,Chennai,2023-11-24,2023-11-25,20.18,842.3,Delivered,797.02
SHP02645,Pune,Mumbai,2023-08-12,2023-08-19,31.43,1400.9,Delivered,1237.96
SHP02646,Mumbai,Hyderabad,2023-04-14,2023-04-19,39.1,1998.9,Delivered,1732.27
SHP02647,Mumbai,Mumbai,2023-06-06,2023-06-18,39.3,1423.2,Delayed,1302.69
SHP02648,Kolkata,Pune,2023-09-02,2023-09-08,26.2,1525.7,Delivered,1343.27
SHP02649,Delhi,Kolkata,2023-01-31,2023-02-01,42.97,1877.3,Delivered,1658.97
SHP02650,Chennai,Ahmedabad,2023-09-10,2023-09-17,19.87,236.2,Delayed,307.98
SHP02651,Mumbai,Delhi,2023-01-22,2023-01-27,44.49,1412.5,Delivered,1333.2
SHP02652,Kolkata,Mumbai,2023-12-18,2023-12-24,12.39,1703.1,Delivered,1390.42
SHP02653,Mumbai,Mumbai,2023-04-08,2023-04-15,14.37,1909.2,Delivered,1567.51
SHP02654,Ahmedabad,Mumbai,2023-07-28,2023-08-04,3.13,429.8,Delivered,405.95
SHP02655,Kolkata,Bangalore,2023-02-17,2023-02-19,39.88,1012.8,Delivered,1010.54
SHP02656,Chennai,Bangalore,2023-03-06,2023-03-13,21.14,1364.3,Delivered,1196.12
SHP02657,Kolkata,Hyderabad,2023-02-14,2023-02-18,11.84,502.5,Delivered,495.08
SHP02658,Bangalore,Delhi,2023-06-25,2023-07-01,11.97,1204.9,Delivered,1004.11
SHP02659,Kolkata,Mumbai,2023-10-29,2023-11-01,45.12,522.6,Delivered,684.69
SHP02660,Kolkata,Mumbai,2023-06-12,2023-06-19,41.78,673.6,Delivered,770.8
SHP02661,Pune,Mumbai,2023-12-19,2023-12-20,27.9,888.6,Delivered,852.51
SHP02662,Ahmedabad,Mumbai,2023-01-27,2023-02-07,31.0,1063.1,Delayed,1009.53
SHP02663,Chennai,Bangalore,2023-08-04,2023-08-09,23.98,904.2,Delivered,844.1
SHP02664,Pune,Kolkata,2023-06-15,2023-06-26,19.89,991.5,Failed,877.64
SHP02665,Kolkata,Kolkata,2023-03-12,2023-03-16,45.82,604.2,Delivered,741.01
SHP02666,Chennai,Hyderabad,2023-10-17,2023-10-20,6.72,326.3,Delivered,341.29
SHP02667,Bangalore,Pune,2023-08-23,2023-08-30,21.21,104.2,Delivered,243.35
SHP02668,Chennai,Chennai,2023-04-26,2023-04-30,17.56,400.0,Failed,426.96
SHP02669,Mumbai,Delhi,2023-11-11,2023-11-15,25.16,1168.1,Delivered,1070.14
SHP02670,Pune,Kolkata,2023-04-28,2023-05-10,23.15,1574.4,Failed,1327.56
SHP02671,Chennai,Pune,2023-04-17,2023-04-29,26.19,346.8,Delayed,434.36
SHP02672,Ahmedabad,Ahmedabad,2023-01-12,2023-01-16,7.43,226.0,Delivered,247.05
SHP02673,Bangalore,Ahmedabad,2023-04-27,2023-04-30,25.9,1501.1,Delivered,1287.25
SHP02674,Hyderabad,Mumbai,2023-11-15,2023-11-16,12.5,617.3,Delivered,571.7
SHP02675,Kolkata,Ahmedabad,2023-12-02,2023-12-09,9.62,1903.5,Delivered,1530.65
SHP02676,Chennai,Kolkata,2023-02-16,2023-02-17,3.71,1431.5,Delivered,1157.48
SHP02677,Kolkata,Hyderabad,2023-03-02,2023-03-11,38.25,660.2,Delayed,755.99
SHP02678,Delhi,Chennai,2023-10-16,2023-10-17,21.66,586.2,Delivered,610.27
SHP02679,Mumbai,Kolkata,2023-11-03,2023-11-06,31.52,1052.2,Delivered,995.5
SHP02680,Pune,Hyderabad,2023-09-02,2023-09-08,36.52,167.5,Delivered,367.17
SHP02681,Mumbai,Ahmedabad,2023-03-27,2023-04-04,34.13,244.2,Delayed,417.54
SHP02682,Delhi,Bangalore,2023-07-28,2023-08-01,23.79,360.0,Delivered,437.56
SHP02683,Delhi,Chennai,2023-11-07,2023-11-10,19.7,1551.7,Delayed,1323.68
SHP02684,Pune,Hyderabad,2023-10-05,2023-10-10,19.11,1032.6,Delayed,919.31
SHP02685,Chennai,Pune,2023-01-05,2023-01-06,32.18,31.0,Delivered,229.61
SHP02686,Delhi,Kolkata,2023-01-03,2023-01-08,24.99,1350.3,Delivered,1188.72
SHP02687,Hyderabad,Bangalore,2023-05-06,2023-05-08,42.53,853.1,Delivered,909.51
SHP02688,Kolkata,Pune,2023-02-13,2023-02-20,43.8,1026.6,Delivered,1048.03
SHP02689,Kolkata,Hyderabad,2023-10-09,2023-10-15,8.94,436.1,Delivered,416.04
SHP02690,Bangalore,Hyderabad,2023-11-29,2023-11-30,7.24,1108.0,Delivered,920.05
SHP02691,Ahmedabad,Ahmedabad,2023-09-24,2023-09-27,31.7,1958.5,Delivered,1693.77
SHP02692,Delhi,Pune,2023-01-30,2023-02-01,15.41,156.2,Delivered,263.25
SHP02693,Delhi,Kolkata,2023-09-18,2023-09-20,1.42,575.0,Delivered,477.44
SHP02694,Hyderabad,Chennai,2023-09-21,2023-09-23,44.49,493.6,Delivered,630.36
SHP02695,Mumbai,Bangalore,2023-10-23,2023-10-27,11.73,504.6,Delivered,494.17
SHP02696,Mumbai,Ahmedabad,2023-02-16,2023-02-20,46.5,763.6,Failed,851.79
SHP02697,Kolkata,Mumbai,2023-06-06,2023-06-11,36.01,1638.0,Delivered,1439.52
SHP02698,Kolkata,Delhi,2023-08-15,2023-08-16,38.25,1826.6,Delivered,1605.07
SHP02699,Chennai,Chennai,2023-07-01,2023-07-04,10.47,412.4,Failed,423.92
SHP02700,Pune,Ahmedabad,2023-07-11,2023-07-16,12.09,1090.5,Delayed,940.22
SHP02701,Ahmedabad,Bangalore,2023-11-30,2023-12-02,26.3,1277.4,Delivered,1139.34
SHP02702,Hyderabad,Pune,2023-01-22,2023-01-25,9.02,1048.4,Delivered,880.3
SHP02703,Pune,Hyderabad,2023-07-30,2023-07-31,15.62,873.8,Delivered,786.63
SHP02704,Pune,Pune,2023-12-21,2023-12-28,16.41,392.0,Delivered,414.83
SHP02705,Bangalore,Ahmedabad,2023-09-08,2023-09-22,8.4,981.6,Delayed,829.24
